'FP1-*SD', 'FP2-*SD', 'F3-*SD', 'F4-*SD', 'C3-*SD', 'C4-*SD', 'P3-*SD', 'P4-*SD', 'O1-*SD', 'O2-*SD', 'F7-*SD', 'F8-*SD', 'T7-*SD', 'T8-*SD', 'P7-*SD', 'P8-*SD', 'FZ-*SD', 'CZ-*SD', 'PZ-*SD'
1.21038,10.9046,6.16174,0.92177,0.70414,-3.33193,1.63635,3.50856,-1.64938,-2.10557,-7.94786,11.3757,-0.853839,-5.59902,-0.0540682,-2.51091,1.00456,-2.96037,-1.05305
0.979194,11.4137,6.23843,0.154377,0.573411,-3.39098,1.84132,3.55477,-1.8436,-2.07622,-7.63701,11.1246,-1.31076,-5.96958,0.225957,-2.35836,1.68747,-2.67413,-0.938908
1.07566,10.5233,6.04314,0.00885702,0.165689,-3.09776,2.05086,3.58842,-1.85118,-1.98792,-7.41248,11.0498,-1.54112,-6.13764,0.296938,-2.3788,2.22336,-2.32535,-0.489488
0.341669,10.9355,5.00244,-0.478502,-1.64709,-3.46233,1.59164,3.11478,-2.09784,-2.04158,-7.72105,11.1616,-0.520444,-5.4957,-0.329358,-2.47074,3.05616,-1.67811,-0.123333
0.570004,11.7847,5.22621,-0.557886,-2.78359,-3.5288,1.6231,2.73619,-2.07178,-2.21428,-7.62982,11.7922,-0.832007,-5.37819,0.134606,-2.64047,3.31281,-1.55818,0.0132759
1.33,11.3324,4.71656,0.396502,-3.14345,-2.79005,1.61551,2.5199,-1.70976,-2.35578,-8.16863,11.2784,-0.960242,-5.41118,0.426528,-2.29104,4.30942,-1.58419,-0.0469804
1.20848,11.0268,4.28461,0.86027,-3.02671,-2.29937,1.50538,2.19338,-1.6132,-2.3745,-7.83277,11.6876,-0.913403,-5.40099,0.481401,-2.23961,4.27454,-1.83561,-0.109971
1.00436,11.0045,4.23872,0.796937,-2.66135,-2.24177,1.08096,1.57491,-1.45805,-2.56247,-6.80554,12.2058,-1.18288,-4.54271,0.327468,-2.44908,4.06976,-2.42964,-0.141415
1.51203,11.4001,4.01905,1.02301,-2.30891,-2.30492,1.38816,1.70996,-1.08871,-2.34175,-7.37386,12.0752,-1.85991,-4.64494,0.578748,-2.42032,4.40954,-2.66959,-0.159806
1.14825,11.0363,3.68193,1.36134,-1.88506,-2.3089,1.32842,1.61874,-0.93506,-2.33271,-7.43024,11.6851,-1.41739,-4.28139,0.530134,-2.21834,4.07681,-3.13557,-0.382027
0.487293,11.7999,4.22624,0.63394,-2.13831,-2.83305,1.39603,1.72434,-0.799823,-2.38485,-6.65651,11.5694,-1.41899,-3.89392,0.195237,-2.33157,3.58142,-3.48417,-0.287877
0.219421,11.1694,4.07065,-0.180991,-1.08927,-2.97286,1.98019,1.67457,-0.948353,-2.22168,-6.75942,10.5613,-1.25909,-4.04588,0.200472,-1.78075,3.35349,-3.41718,-0.346121
-0.195642,10.9149,4.05833,-0.875064,-0.843537,-3.12518,2.25867,1.78425,-1.19098,-2.40863,-6.99291,10.993,-1.02623,-4.02803,-0.0707726,-1.59949,2.8569,-3.07755,-0.316405
-0.394449,11.6325,4.53486,-1.65,-0.368076,-3.09553,2.39108,2.06118,-1.43539,-2.61285,-6.52066,11.1707,-1.30235,-3.61383,-0.31439,-1.96039,2.02285,-3.05988,-0.227311
-0.123165,11.1246,4.79546,-1.65484,-0.267223,-2.90698,3.03584,2.41715,-1.67745,-2.66685,-7.14739,10.2371,-1.21299,-3.5664,-0.0820754,-1.85267,1.88831,-2.82918,-0.163288
0.299223,10.1824,4.68289,-0.863447,0.00426713,-3.21309,3.45153,2.88411,-1.84216,-2.59229,-7.22217,9.99154,-1.22113,-4.02044,-0.313962,-1.68409,1.65926,-2.61485,-0.0385972
0.0551183,10.4119,5.01004,-0.929685,0.357395,-3.15661,3.40571,3.0172,-1.81919,-2.5557,-6.34873,10.2506,-1.18254,-4.79795,-0.399745,-1.88506,0.914606,-2.60747,-0.103419
-0.359776,10.8323,5.05954,-1.00846,0.845844,-3.30346,3.76912,2.84008,-1.85713,-2.48305,-6.13126,10.2518,-1.20127,-4.54972,-0.585825,-1.81118,0.279902,-3.02688,-0.410711
-0.384494,10.0223,5.05244,-1.21216,1.39876,-3.7206,3.85023,2.75767,-1.87812,-2.54221,-5.61101,10.0973,-1.32939,-4.14233,-0.475081,-1.75081,-0.0814542,-2.98844,-0.416566
-0.568817,8.99183,4.67124,-0.823245,1.3009,-3.50494,4.09045,2.92925,-2.10919,-2.72703,-5.2117,9.77194,-0.553973,-3.88104,-0.599222,-1.77093,-0.846894,-2.94199,-0.600508
-1.20746,8.90249,4.44718,-1.60827,1.28118,-3.40855,4.09246,2.94595,-2.07995,-2.89528,-5.02426,10.3087,-0.348347,-3.64049,-0.828039,-1.59246,-1.57137,-2.89365,-0.567491
-1.99676,9.45395,4.57115,-2.21175,1.2875,-3.33068,3.69839,2.90943,-2.14822,-3.11371,-4.49039,10.4283,-0.184062,-3.83709,-0.33602,-1.48857,-2.12521,-2.87949,-0.743952
-1.19163,8.46746,5.10663,-1.83281,1.48669,-2.86398,3.61568,3.04981,-2.04118,-3.40399,-4.35213,9.66324,-0.364395,-3.90666,-0.116293,-1.58603,-2.12767,-2.57734,-0.724064
-0.20526,6.96959,5.45438,-0.883828,1.79038,-2.27946,3.17447,3.19289,-1.9095,-3.56907,-4.44435,8.77567,-0.522876,-4.24277,0.28278,-1.36684,-2.06968,-2.43437,-0.595194
-0.113658,6.43016,5.66021,-0.926831,1.77305,-2.05376,3.00726,3.151,-1.91648,-3.57412,-4.10017,8.54888,-0.326703,-4.48301,0.350193,-1.59184,-2.39141,-2.05115,-0.446926
-0.897366,7.40035,6.16901,-1.88448,1.65044,-2.42544,2.81862,2.80548,-1.86309,-3.55376,-3.20546,8.76177,-0.222347,-4.59831,-0.0047402,-1.87423,-2.6141,-2.15856,-0.136359
-1.14852,7.52426,6.50251,-2.09201,1.76868,-2.57502,2.78827,2.68262,-1.90636,-3.40724,-3.32452,8.55379,-0.0186001,-4.80754,-0.0691545,-1.94313,-2.69951,-2.13312,-0.109687
-0.720985,6.3972,6.69944,-2.05782,2.22474,-2.74756,2.74523,2.37394,-1.74147,-3.35767,-3.62642,7.83636,0.0241743,-3.98849,0.233976,-2.29138,-2.56864,-2.06592,-0.169479
-0.448191,6.58087,7.54444,-1.90822,2.27009,-3.03426,2.6339,2.2513,-1.6698,-3.16594,-2.75615,8.07475,-0.748327,-3.55611,0.348717,-2.71479,-2.65567,-2.27648,-0.0468257
-0.402837,7.00786,7.9355,-1.81315,2.25556,-2.86359,2.22171,2.04203,-1.66075,-3.2928,-2.87825,8.61184,-0.731854,-3.78953,0.423863,-2.78877,-2.43748,-2.49006,-0.179642
-0.30486,6.32753,7.78209,-1.72266,0.921634,-2.41861,1.82634,2.13914,-1.88812,-3.21923,-2.73977,8.08514,0.404913,-3.57739,-0.466562,-2.719,-2.17615,-2.39123,-0.131974
0.150635,5.78047,7.77873,-1.20376,0.419788,-1.85013,1.67198,2.24744,-1.89797,-3.31455,-2.45292,7.57584,0.234803,-3.36357,-0.224372,-2.78905,-1.42152,-2.35133,-0.124364
0.305766,5.68664,7.48118,-0.711354,0.390416,-1.59968,1.33762,2.01469,-1.67602,-3.56737,-2.06823,7.79017,-0.133387,-3.30697,0.0617205,-2.88123,-0.881643,-2.42151,-0.191301
0.144036,5.54286,6.99291,-0.0833157,0.137575,-1.39347,0.829623,1.9979,-1.76058,-3.65422,-2.47332,7.89346,0.431728,-3.4707,-0.0777446,-2.54423,-0.556427,-2.54246,-0.402714
0.809858,5.07624,6.5769,1.01297,-0.164419,-1.15708,0.130739,2.26399,-1.54323,-3.67039,-2.73583,7.74191,0.701842,-4.04019,-0.0974711,-2.13662,-0.197808,-2.34571,-0.656534
0.92931,5.0094,6.12348,0.995039,-0.501887,-1.24194,-0.378767,1.94596,-1.36102,-3.69773,-3.17718,7.46953,0.769306,-3.49978,0.192429,-2.03315,0.468583,-2.0487,-0.785558
1.25193,4.55762,5.66633,1.35879,-1.05499,-1.45764,-0.816893,1.6001,-1.15595,-3.52964,-3.42218,7.40196,0.753783,-3.31034,0.679355,-1.84114,1.41259,-1.60394,-0.796985
1.30579,4.09822,5.50015,1.11829,-1.18434,-1.66674,-1.37407,1.38127,-1.08923,-3.51034,-3.24728,7.34039,0.504443,-2.67943,0.912455,-1.86207,2.01157,-1.1695,-0.424459
1.32508,4.63891,5.30856,0.98867,-1.76386,-1.64584,-1.66934,1.51948,-1.10553,-3.39216,-3.94008,7.31236,0.699914,-2.99466,0.963758,-2.01979,2.22094,-0.639069,-0.402689
1.4244,4.18333,5.44477,0.857621,-1.826,-1.60558,-1.61275,1.52852,-0.922917,-3.60038,-3.66818,7.36188,0.393453,-3.17005,0.71086,-1.86394,2.53066,-0.266737,-0.264816
1.68114,3.84979,5.08898,0.982301,-1.75247,-1.37207,-1.63893,1.84716,-0.977319,-3.41375,-3.34786,6.77719,0.149185,-3.29762,0.369277,-1.82287,2.67759,-0.192904,0.0937294
1.52724,3.976,4.61331,0.66976,-2.06368,-1.29853,-1.70685,2.32473,-0.997434,-2.97102,-3.35185,6.8122,0.465574,-3.29804,-0.318174,-1.61016,2.66298,-0.265212,-0.13979
1.64815,4.50421,4.59862,0.553741,-1.93456,-0.722249,-1.5732,2.58726,-0.806478,-2.86323,-3.99439,6.32867,0.29145,-2.84326,-0.253926,-1.50156,2.40197,-0.890578,-0.0611417
1.97603,3.29659,3.86732,1.16145,-1.22141,-0.487494,-1.28734,2.73782,-0.597669,-2.56285,-4.00908,5.88632,0.414603,-2.65467,-0.689002,-0.97533,2.2626,-1.3817,-0.0758962
1.38945,3.63402,3.90739,0.995752,-0.846398,-0.553495,-0.952582,3.04898,-0.67624,-2.12568,-3.83162,6.10938,0.405634,-3.45042,-0.799437,-0.374729,1.79668,-1.9856,-0.175696
1.42373,3.49413,4.10698,0.320278,-0.745325,-0.383961,-0.807075,2.55196,-0.701339,-1.82024,-3.56786,5.98588,0.101368,-3.08854,-0.842364,-0.176785,1.48404,-1.95709,-0.433178
1.76055,3.67508,4.30924,0.156058,-0.277663,-0.167679,-0.691423,2.12569,-0.59571,-1.57624,-4.55383,5.6236,-0.228379,-2.86265,-0.661613,-0.0706285,1.49127,-1.84634,-0.529805
1.9536,2.64569,3.56075,0.850131,0.096661,0.447503,-0.683087,2.00731,-0.610877,-1.40468,-4.16646,5.26412,-0.00654697,-2.88081,-0.55896,-0.0584197,1.27568,-1.86708,-0.679981
2.0962,2.36649,3.24079,0.968034,0.501647,0.760444,-0.773701,1.70662,-0.576101,-1.25016,-4.19619,5.18665,-0.0793407,-2.72144,-0.51332,-0.248112,1.20433,-1.70319,-0.665871
2.51406,2.04848,2.87641,1.60259,1.20856,0.758999,-0.229956,1.91948,-0.629067,-1.03097,-4.21513,5.01825,-0.638148,-2.89179,-0.555771,-0.399069,0.487604,-1.68961,-0.454639
2.29954,2.05742,2.78454,1.86164,1.59814,1.10397,0.128022,2.38767,-0.611451,-0.766731,-4.36677,4.21141,-0.529807,-3.16239,-0.740543,-0.344585,0.00632165,-1.89111,-0.436247
2.03804,1.74406,1.65246,2.09072,1.03689,1.20652,-0.103097,2.56489,-0.552978,-0.641542,-5.37327,4.03852,0.508032,-3.21364,-0.80717,-0.21224,0.0930304,-1.9069,-0.511284
2.20861,1.57749,1.65788,2.01393,1.19259,1.48728,0.424408,2.73576,-0.580745,-0.249611,-5.48647,3.70791,0.572728,-3.5377,-1.42057,-0.0120054,-0.250882,-2.18698,-0.381511
2.67641,0.861925,1.82188,2.14345,1.79441,1.1859,1.04216,2.80885,-0.516344,-0.148542,-5.54684,3.23262,0.155365,-3.62184,-1.17464,0.212178,-0.492683,-2.04383,-0.216013
2.15269,0.892807,1.77409,1.10194,1.99791,0.758882,1.36145,2.47004,-0.597939,-0.161581,-5.69093,3.15817,0.0761345,-3.21375,-1.41403,0.239329,-0.76784,-1.79247,0.381752
2.24233,0.375756,1.69376,0.57667,2.39959,0.578217,1.66278,2.27398,-0.618832,0.0676833,-5.91382,2.90905,-0.0498949,-2.93743,-1.55182,0.234696,-0.552855,-1.55959,0.737099
2.05829,0.207498,1.59367,0.00024608,2.09879,0.137295,1.51539,2.16795,-0.545547,0.381438,-6.02646,2.92773,0.132257,-2.42246,-1.7884,0.0876955,-0.379855,-1.21595,0.889494
1.95069,-0.0106606,1.07831,-0.289775,1.57679,-0.497609,1.63391,1.93453,-0.385752,0.353227,-5.91564,2.89089,-0.12172,-1.53058,-1.63558,-0.218228,0.00135758,-0.935415,1.43696
1.57662,0.151871,0.57674,-0.0805133,0.730336,-0.605242,1.19365,1.91761,-0.46049,0.287555,-5.64919,2.94959,0.384119,-1.96522,-1.98602,-0.0787243,0.331352,-0.507575,1.78606
2.25464,0.756229,0.568858,0.442156,0.105812,-0.468006,1.21267,1.97933,-0.409972,0.385369,-5.93002,2.71779,-0.00758518,-2.34792,-1.65943,-0.105251,0.422932,-0.398769,2.14956
3.00121,-0.165532,0.193851,1.47053,-0.508302,-0.576381,0.919526,2.19047,-0.505129,0.498872,-6.45266,2.45194,0.414247,-2.30314,-1.75861,-0.0890068,0.758354,-0.0201599,2.50481
3.02962,-0.332654,0.149269,1.79275,-1.44938,-0.758257,0.280537,1.94495,-0.576388,0.498338,-6.11317,2.62431,0.651988,-2.47868,-1.9972,-0.30283,1.32161,0.407322,2.74359
2.85486,0.164533,0.610649,1.87728,-2.14614,-0.999338,-0.290592,1.48773,-0.693299,0.663691,-5.09879,2.8706,0.537527,-2.32534,-2.23449,-0.536307,1.68139,0.745278,2.86258
2.6183,0.729309,1.42577,1.97078,-2.46879,-0.945912,-0.488306,1.6419,-0.770908,0.81099,-4.24439,2.81887,0.645175,-2.58671,-2.58726,-0.433248,1.50292,0.59567,2.40973
3.04327,0.813982,2.02467,2.06672,-2.13362,-0.991254,-0.677715,1.33797,-0.770097,0.832762,-4.51447,2.63746,0.500705,-2.62705,-2.7203,-0.564708,2.10116,0.428276,2.19576
2.98259,0.786893,2.57432,1.83213,-1.70622,-0.627347,-1.04631,0.981205,-0.671427,1.02773,-3.49576,2.44937,0.225024,-2.7029,-2.54574,-0.815912,2.05926,0.451711,2.01822
2.32342,0.932727,2.48252,1.75005,-2.3225,-0.720569,-1.59629,0.880262,-0.791395,0.849891,-3.1673,2.77305,1.18849,-2.73742,-2.89217,-1.11259,1.88863,0.379284,1.82525
2.24099,0.357029,2.89279,1.9587,-2.24954,-0.469412,-1.86817,0.577463,-0.644538,0.66844,-1.96373,3.05443,1.06576,-2.80845,-3.06695,-1.34857,1.99181,0.26698,1.5631
1.72141,1.36366,3.08122,1.73512,-2.08938,-0.386929,-2.06863,0.523344,-0.7375,0.205199,-2.06275,2.94841,1.27745,-2.95573,-2.66084,-1.42914,2.08455,0.254695,1.09843
1.8332,0.395305,3.19777,1.82699,-2.34753,-0.811839,-1.90589,0.612551,-0.723802,0.110498,-2.47885,2.77754,1.38597,-2.34526,-2.25612,-1.44752,2.52848,0.553433,0.790907
1.1903,0.77324,3.33767,1.66761,-2.42106,-1.5138,-1.99722,0.764395,-0.74684,-0.0745105,-1.20034,2.86737,1.62047,-2.18304,-2.24073,-1.49968,2.42911,0.291671,0.336689
0.807118,1.25934,3.79515,1.4345,-2.64695,-2.07649,-1.96088,1.10213,-0.977352,-0.404559,-0.938732,3.49991,1.74124,-2.5513,-1.83663,-1.67175,2.50255,0.207884,0.139231
1.28504,0.925599,4.484,1.47644,-2.19193,-2.20494,-1.39537,1.15493,-0.769472,-0.40077,-0.638678,3.40021,1.26059,-2.4457,-1.3937,-1.70093,2.52876,0.199963,-0.394641
0.724743,1.11911,4.40424,1.00773,-2.20957,-2.30297,-0.940356,1.22161,-0.715357,-0.463311,-0.252734,3.04173,1.26167,-1.95933,-1.04934,-1.55076,2.39325,0.019626,-0.891342
0.559155,0.614745,4.47,0.895733,-2.14724,-2.40982,-0.861104,1.30487,-0.764557,-0.520854,-0.232081,3.07417,1.4154,-1.52762,-0.581256,-1.26787,2.27527,-0.291637,-1.67761
0.330652,0.488267,4.314,0.84743,-1.83336,-2.44032,-0.408158,1.43695,-0.737297,-0.587842,-0.29893,3.08519,1.51729,-1.54406,-0.231915,-0.810862,1.89958,-0.761266,-2.32877
0.369631,0.101439,4.03592,1.37061,-1.99966,-1.91227,-0.0962739,1.3707,-0.65349,-0.598817,0.0370563,2.98764,1.67434,-1.752,0.0541535,-0.257171,1.48088,-1.24704,-2.71461
0.412915,0.24575,3.78862,1.52673,-1.86424,-1.86595,0.0592668,1.04531,-0.608394,-0.299754,-0.153638,3.02953,1.61346,-1.53839,0.169514,0.0566659,1.42966,-1.42065,-3.16671
0.447532,0.316722,3.38164,1.48097,-1.70577,-1.46647,-0.196952,0.698754,-0.569142,-0.205818,-0.444171,3.16552,1.65125,-1.13695,0.468932,0.307142,1.29201,-1.37614,-3.75589
0.25963,-0.122374,2.99998,1.70959,-1.45727,-1.18164,-0.593307,0.606238,-0.568872,0.00478648,-0.195687,3.16373,1.69117,-1.35303,0.732752,0.601689,1.18809,-1.35779,-4.32492
-0.100964,-0.202286,2.77198,1.68193,-0.803598,-0.919941,-0.574319,0.314317,-0.345689,0.171509,0.270312,3.15667,1.70048,-0.98986,0.976822,0.441204,0.784613,-1.92268,-4.78703
-0.363244,0.0925225,2.69665,1.25393,-0.396473,-0.815588,-0.631466,0.451452,-0.201585,0.271155,0.228365,2.88729,1.67013,-0.63088,1.13321,0.2979,0.524626,-2.28093,-4.86864
-0.521898,-0.395458,2.75297,1.26682,-0.0329672,-0.441176,-0.605471,0.369049,-0.0384633,0.458049,0.607526,2.54852,1.61892,-0.562319,1.0631,0.104382,0.523512,-2.38143,-5.10095
-0.0824529,-0.886991,2.8416,1.61431,0.588192,-0.59173,-0.485249,0.327311,0.163404,0.456021,1.34863,2.50259,1.01132,-0.79096,1.4475,-0.0977795,0.704492,-2.5007,-5.04838
-0.334219,-0.695897,2.39767,1.86413,1.28841,-0.645312,-0.54607,0.524907,0.113089,0.293817,0.487879,1.86985,1.31937,-0.816952,1.68688,-0.265162,0.849981,-2.64346,-4.95898
-0.83915,-0.765637,1.86133,1.69441,1.60669,-0.86054,-0.490436,0.256215,0.150889,0.444335,0.126607,1.5347,1.79033,-0.655913,1.20923,-0.347552,0.828454,-2.80195,-4.68736
-0.887244,-1.57919,1.62319,1.69512,2.2477,-1.2885,-0.652028,-0.126904,0.325513,0.443339,0.0635707,1.87699,1.7702,-0.468435,1.2889,-0.562651,0.836295,-2.79929,-4.62009
-0.633017,-1.69614,2.28552,1.6084,2.36547,-1.66252,-0.38488,-0.261372,0.331863,0.400951,0.819232,1.99345,1.32914,-0.007986,1.21037,-0.843975,1.09749,-3.04712,-4.32159
-1.23531,-1.0966,2.40641,1.20639,1.98747,-2.3462,-0.768606,-0.311967,0.379121,0.493162,1.27085,2.48073,1.52822,-0.221188,1.10425,-0.892159,0.860883,-3.2444,-3.9113
-1.24946,-1.51112,1.97229,1.37581,1.32108,-2.71804,-1.29228,-0.336513,0.503582,0.765952,0.319067,2.40143,2.38978,-0.218399,0.687564,-0.898719,1.16615,-3.00799,-3.57561
-0.666515,-2.27704,2.09816,1.86867,0.949433,-2.8102,-1.89095,-0.397404,0.446359,0.735251,0.499012,1.70908,2.29898,0.393228,0.582365,-0.833588,1.24135,-2.80353,-2.68657
-0.946523,-1.85713,1.77274,1.37183,0.39724,-2.86754,-2.41756,-0.241116,0.3763,0.681657,0.542494,1.83342,2.33071,0.644336,0.212607,-0.850665,1.55492,-2.83862,-2.00309
-0.506351,-2.24294,1.88994,1.33433,0.00785219,-2.72479,-2.82077,-0.0974543,0.16565,0.696118,0.774419,2.22736,2.19054,0.521604,-0.0618969,-1.00485,1.47239,-2.26596,-1.4759
-0.0300528,-1.887,2.28211,1.22585,-0.220239,-3.02434,-2.8275,-0.0988945,-0.0466718,0.700938,0.407568,1.82248,1.85221,0.899839,-0.46197,-0.815991,1.87972,-1.58903,-0.898823
0.520344,-2.15911,2.21979,1.39624,-0.514088,-2.92631,-2.98264,0.199124,-0.185743,0.844982,-0.0466331,1.23049,1.8218,0.706538,-1.04689,-0.704549,2.24498,-1.14364,-0.12893
1.31317,-2.59326,2.26918,1.76218,-0.895709,-2.74451,-3.38952,0.518656,-0.666951,1.05927,-0.281936,1.17236,1.64701,-0.12833,-1.68006,-0.141721,2.54625,-0.414372,0.663946
1.42513,-2.52134,2.15423,1.85766,-1.11707,-2.97533,-3.42333,0.954361,-1.06126,1.06256,-0.235254,1.51809,1.53615,-0.897583,-2.06193,0.219806,2.93544,0.0841324,0.916501
1.68265,-2.30961,2.4512,1.65569,-1.33371,-3.09397,-3.56467,1.10351,-1.2979,0.987389,-0.451158,1.21477,1.59456,-0.62055,-2.59273,0.0593211,3.30195,0.362425,1.31634
2.27097,-2.75086,2.62378,1.80248,-1.74329,-2.92971,-3.85083,0.800801,-1.52707,1.10084,-0.807234,1.22548,1.70142,-0.360251,-2.94878,0.0945158,3.56124,0.892047,1.38697
2.93768,-3.15049,2.61373,2.51765,-1.86924,-2.62388,-3.84799,0.45182,-1.58064,1.18038,-0.6558,1.12197,1.43084,-0.126969,-3.18138,-0.0525105,3.77989,1.02796,1.50759
3.10584,-3.14776,2.60125,2.6114,-2.0368,-2.64782,-3.74944,0.022121,-1.63217,1.24383,-0.68838,1.27185,1.7152,0.0105989,-3.81389,0.296911,3.75897,1.23954,1.44013
3.18229,-3.05565,2.78393,2.93209,-2.01723,-2.83071,-3.46791,0.0352676,-1.66276,1.44693,-1.19251,1.49583,1.76468,-0.0232019,-3.97092,0.128435,3.60262,1.30028,1.2996
3.33826,-3.20112,2.95889,2.85118,-1.81345,-2.8659,-3.12385,-0.191043,-1.52146,1.71074,-1.02749,1.66248,1.37521,0.0475232,-4.18948,0.0717121,3.55419,1.47036,1.17594
3.34995,-3.08097,2.6455,3.05372,-1.50011,-3.06249,-2.70564,-0.245866,-1.53472,1.98833,-1.20191,1.06392,1.23981,-0.329082,-3.92076,0.466299,3.61149,1.66502,0.939871
3.07911,-3.13343,2.39837,3.11104,-1.68568,-3.39766,-2.41867,-0.190369,-1.5838,2.32722,-1.69022,1.37664,2.01498,-0.7732,-4.27578,0.446463,3.35312,1.75837,0.579133
2.87745,-3.20817,2.17784,2.99466,-1.314,-3.62074,-1.60725,-0.388915,-1.55958,2.42576,-1.44309,1.48911,1.59145,-0.853809,-4.52766,0.589558,3.26957,1.69069,0.570647
2.80693,-3.05693,2.21762,3.18186,-0.705952,-3.56477,-1.24542,-0.34399,-1.50682,2.34766,-0.995292,1.32664,1.18674,-1.02518,-4.25711,0.400725,3.03282,1.65677,0.477089
2.74721,-3.38731,2.3668,2.77149,-0.74045,-3.22898,-0.950482,-0.305378,-1.60937,2.53861,-0.943415,1.15509,1.33066,-0.924244,-4.32828,0.345851,2.82002,1.58646,0.253476
2.4998,-3.56487,2.52041,2.36311,-0.51261,-3.50732,-0.795158,-0.282854,-1.72002,2.62548,-1.02746,1.14376,1.58981,-0.672557,-4.30284,0.353348,2.46474,1.55466,0.107065
2.18361,-3.61818,2.58934,2.11976,-0.684662,-3.56543,-0.651071,-0.38487,-1.61729,2.58117,-1.14263,1.22067,2.11355,-0.420557,-4.35885,-0.048788,2.3816,1.66792,-0.431837
2.43152,-3.87038,2.79443,2.14539,-0.641861,-3.56801,-0.366108,-0.507234,-1.39598,2.63349,-1.21506,1.01005,1.86978,-0.0877023,-4.07612,-0.217967,2.28339,1.69847,-0.689835
2.82981,-4.41394,2.95064,2.57059,0.188017,-3.35653,-0.188709,-0.49896,-1.30039,2.62724,-1.16735,0.497101,1.57981,-0.569637,-3.73872,-0.0235634,2.31415,1.46289,-0.821413
2.78093,-4.33178,3.29531,2.61446,0.921005,-3.47014,-0.124338,-0.461849,-1.14036,2.63683,-0.970953,0.928484,1.23404,-1.12015,-3.20587,-0.205706,2.36861,1.46077,-1.32294
2.68905,-4.61004,3.15134,3.56997,1.30514,-3.31838,-0.0729027,-0.437334,-1.05694,2.4295,-0.921635,1.17223,1.52694,-2.03998,-3.08589,-0.402896,2.4434,1.31726,-1.67669
2.732,-3.97924,3.28927,3.6093,1.58647,-3.05484,0.143027,-0.339639,-0.894069,2.41514,-1.359,0.625954,1.18426,-2.02936,-2.66003,-0.534043,2.31317,1.42379,-1.98862
3.00194,-4.79147,2.9811,3.79207,2.23116,-2.7767,-0.1336,-0.331211,-0.867957,2.3039,-1.80337,0.686234,0.967249,-2.06508,-1.7972,-0.554868,2.23778,1.3916,-1.997
3.43003,-5.36115,2.93553,4.06675,2.42796,-2.2388,-0.237212,-0.200604,-0.897379,2.21838,-1.4692,0.700773,0.945684,-2.14259,-1.82374,-0.500852,2.40842,1.13205,-1.86442
3.11798,-4.81208,3.3747,3.39489,2.45066,-2.09766,-0.272994,0.152146,-1.08168,2.13947,-0.97231,0.759846,0.859532,-2.08788,-1.8141,-0.386418,2.08524,0.421341,-1.72719
2.31872,-4.58061,2.55486,3.33737,2.50236,-1.83233,-0.725291,0.41998,-1.10997,2.13997,-1.09557,0.720114,1.30279,-2.17124,-1.68322,-0.432806,1.80443,-0.0308612,-1.74375
2.26235,-4.36738,2.24742,2.98814,2.2065,-1.69985,-0.754312,0.565235,-1.22758,2.16373,-0.911782,0.0300537,1.08794,-1.8528,-1.2658,-0.0621422,2.12695,-0.0519647,-1.39751
2.42733,-4.94982,2.10567,3.5369,2.00659,-1.63049,-0.971847,0.849097,-1.3518,1.98732,-0.578739,-0.100164,0.898174,-1.96308,-0.853595,0.0549999,2.52732,-0.0730384,-1.29284
2.16751,-5.07361,2.02053,3.47983,1.4054,-1.59324,-1.56641,0.953687,-1.50551,1.70693,-0.52374,-0.0877513,1.70112,-1.90101,-0.932382,0.0339403,2.64781,-0.365051,-1.09347
2.14396,-4.83513,2.05645,3.23429,1.33731,-2.04873,-1.46919,0.984301,-1.54031,1.54524,-0.961253,0.100044,1.38547,-1.65218,-0.325265,0.128669,2.95038,-0.410397,-0.820252
2.27382,-5.33783,2.02151,3.20596,1.36782,-2.15675,-1.66175,1.02748,-1.19776,1.34937,-0.888902,-0.462476,1.25855,-1.26756,0.311121,0.3799,2.85685,-0.59175,-0.616113
2.39959,-5.69426,1.80989,3.16668,1.32533,-1.99155,-1.96678,0.84974,-0.850679,1.36778,-1.40412,-0.431614,1.62352,-1.37088,0.343839,0.480304,3.00035,-0.886662,-0.613482
1.7695,-5.18011,2.01137,2.79488,0.875499,-1.97288,-1.99197,0.536276,-0.380972,1.12247,-0.942417,-0.0907167,1.49063,-0.746784,0.315404,0.0273283,2.75038,-1.19239,-0.585315
1.78287,-4.64834,1.81658,2.54939,0.468375,-2.1521,-1.90457,0.0706314,0.0465095,0.822783,-1.38812,0.464874,1.4501,-0.253204,0.649016,-0.318996,2.565,-1.13366,-0.506796
2.35966,-4.37003,1.7057,3.01331,0.1655,-1.9764,-1.68821,-0.119243,0.693458,0.763782,-1.94807,0.23761,1.25661,0.0517399,0.843782,-0.328653,2.74444,-1.23735,-0.417546
2.6957,-4.41223,1.53251,3.62657,0.206037,-2.10543,-1.53248,-0.190828,1.26982,0.288214,-1.85601,0.108914,0.884261,0.0944873,1.31488,-0.817162,2.73994,-1.1064,-0.21983
2.80839,-4.533,1.39038,3.42317,0.401926,-2.39529,-1.34088,-0.565489,1.54415,-0.0397358,-1.82377,0.500959,0.513322,0.385955,1.21923,-1.4193,2.52709,-0.507395,0.32601
2.41379,-4.05186,1.0164,2.95726,0.171193,-2.38194,-1.19238,-0.662541,1.76973,-0.375618,-2.19845,0.417742,0.466029,0.319045,1.00185,-1.7689,2.87128,-0.143433,0.744012
